,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
25817,0.006632804870605469,258,300,2.91,0.0,8.38,5.12,16.41,3.120000000000001,3.120000000000001
25818,0.006375312805175781,259,300,3.03,0.06,8.69,5.73,17.509999999999998,2.580000000000002,2.580000000000002
25819,0.006006956100463867,260,300,3.03,0.0,8.66,5.28,16.97,2.3900000000000006,2.3900000000000006
25820,0.006562948226928711,261,300,2.55,0.05,7.41,5.14,15.149999999999999,4.380000000000003,4.380000000000003
25821,0.006249189376831055,262,300,2.68,0.11,7.81,5.85,16.45,3.34,3.34
25822,0.00597381591796875,263,300,2.67,0.05,7.76,5.3,15.780000000000001,3.3900000000000006,3.3900000000000006
25823,0.006486177444458008,264,300,2.62,0.05,7.58,5.22,15.469999999999999,4.02,4.02
25824,0.006200075149536133,265,300,3.03,0.05,8.69,5.7,17.47,2.1900000000000013,2.1900000000000013
25825,0.03777289390563965,266,300,2.97,0.0,8.5,5.22,16.69,2.3999999999999986,2.3999999999999986
25826,0.007866144180297852,267,300,2.86,0.0,8.25,5.08,16.189999999999998,3.1000000000000014,3.1000000000000014
